source,url,verdict,binary_label,text
altnews,https://www.altnews.in/5-years-old-pamphlets-calling-kejriwal-muslim-messiah-is-viral-ahead-of-delhi-election/,False,False,एक तरफ केजरीवाल हिंदूवादी बन रहा है दूसरी तरफ मुस्लिम एरिया में केजरीवाल की पार्टी ऐसे पर्चे बटवा रही है ||| देख लो दिल्ली के हिंदू ||| दिल्ली निवासियों यह पोस्टर दिख रहा है?
altnews,https://www.altnews.in/muslim-rickshaw-drivers-body-found-in-bangladesh-river-footage-falsely-viral-as-hindu-students-murder/,False,False,"Bangladeshi Hindu boy Sumon mu₹dered & his body dumped in river in Islamic Bangladesh. ||| Chhatra League leader Sumon was brutally killed by terrorists. The terrorists left the bodies under the bridge in Langalbanda Brahmaputra river. pic.twitter.com/m6TIcnIMmx ||| 🚨SHOCKING ||| The terrorists brutally killed Chhatra League leader Suman and left his body under the bridge in the Langalband Brahmaputra River. All around Bangladesh, there are only corpses and corpses! #UnitedNations #UnitedNationHumanRights #Amnestyinternational #BangladeshCrisis #CNN #BBC … pic.twitter.com/3UiFiuoTze"
altnews,https://www.altnews.in/prayagraj-maha-kumbh-stampede-youth-raising-slogans-akhilesh-yadav-video-falsely-viral/,False,False,चश्मदीदों की माने तो कुछ लोग एक बस से उतरे और भगदड़ मचाए
altnews,https://www.altnews.in/no-harvard-university-did-not-claim-islamic-act-of-prostration-or-sujood-posture-is-remedy-for-back-pain/,False,False,"Harvard University Declares Sujood Posture as the Best Medicine for Back Pain. Subhan’Allah pic.twitter.com/cLAcLI5n5e ||| Harvard University Declares Sujood Posture as the Best Medicine for Back Pain. pic.twitter.com/y83Wnk9Ek4 ||| You might be considering surgery or other intervention to treat your back pain. But less may actually be more for this common problem, and in many instances the best medicine is good old-fashioned movement and exercise: https://t.co/kS15FLlj5F #HarvardHealth pic.twitter.com/TJv0YNtavv"
altnews,https://www.altnews.in/old-video-from-bangladesh-toll-plaza-vandalism-shared-with-false-communal-angle/,False,False,"*मुसलमानो ने आज जैसे टोल खोला है* ||| I say this to those Hindus who vote for Congress, AAP, SP, TMC, and INDI Thagbandhan: open your eyes and oil your minds. Tomorrow this mob will enter your house when they become the majority. Look around and look at history! ||| क्या देश के डरे और सताए हुए शांतिदूतो से अब Toll Tax लिया जाएगा? pic.twitter.com/DEIiaRS5Lk"
altnews,https://www.altnews.in/old-video-shared-as-attack-on-passangers-going-mahakumbh-on-tapti-ganga-express/,False,False,महाराष्ट्र के जलगांव जिले के पैसेंजर ट्रेन पर पथराव..
altnews,https://www.altnews.in/alt-news-report-how-hostility-towards-christians-peaked-around-christmas-cutting-across-states/,Hard to Categorise,Not-Clearly-False,"A #Zomato delivery man was stopped by workers of the #HinduJagranManch and asked to remove a #SantaClaus attire he was wearing for #Christmas celebrations. The incident occurred in #MadhyaPradesh ’s #Indore city. ||| Madhya Pradesh, Indore. ||| Two Christian tribal women in Odisha were tied and beaten for celebrating Christmas. ||| Attacks on Minorities at it’s peak in #Odisha ! see how A Right Wing goon is beating #christian woman with shoes n kicking her repeatedly .He is a close ally of BJP, MP.After FIR n plenty of proofs he is roaming free @Ashok_Kashmir @irfhabib @ravishndtv @Apoorvanand__ @RanaAyyub pic.twitter.com/TMAXiXX6Hi ||| It’s not Manipur It’s #Odisha Poor tribal Christian women were tied in a tree, beaten badly, face disfigured and were forced to chant JSR,JJN by Hindutva Goons in Odisha. Minorities r under threat under BJP rule @Ashok_Kashmir @irfhabib @ShayarImran @zoo_bear @alishan_jafri pic.twitter.com/K33ZnVevi9 ||| #फतेहपुर के खागा कोतवाली क्षेत्र के ऐलई गांव में विश्व हिंदू परिषद और बजरंग दल के कार्यकर्ताओं ने एक दलित युवक की घर वापसी कराई। ईसाई धर्म अपनाने वाले युवक का सिर मुंडवाकर पूरे गांव में जय श्री राम के नारों के साथ पैदल घुमाया गया। गांव के हनुमान मंदिर में हनुमान चालीसा का पाठ और… pic.twitter.com/irJdzUGsTb ||| #फतेहपुर के खागा कोतवाली क्षेत्र के ऐलई गांव में दलित युवक के साथ अमानवीय व्यवहार का मामला गरमा गया है। आरोप है कि युवक का सिर मुंडवाकर, जूतों से पीटते हुए, गांव में जबरन घुमाया गया। उसे मंदिर में ले जाकर हनुमान चालीसा पढ़वाई गई और पूरे गांव में भ्रमण कराया गया। दलित समाज ने इस… https://t.co/X54cihaULa pic.twitter.com/w4QBlZBLcL ||| Mumbai, India ||| In #Haryana ‘s #Rohtak , a #Hindutva group members on Wednesday disrupted event held by #Christians on the occasion of #Christmas where former #WWE wrestler #TheGreatKhali was invited. ||| Bajrang Dal leader Vikas Verma, during a Hanuman Chalisa gathering in Dehradun on December 24, made false claims against Christians. He questioned Christmas celebrations, accused families letting kids wear Santa hats of being “converted,” and criticized convent schools, while… pic.twitter.com/Mr7nmzf5GQ ||| This is from #Palakkad , #Kerala . ||| क्रिसमस डे के एक दिन पहले पंडित धीरेंद्र कृष्ण शास्त्री ने कहा- इस देश में रहने वाले प्रत्येक ईसाई हिन्दू हैं क्योंकि यह देश हिंदुस्तान है और मुसलमान-ईसाई की आठवीं और नवमी पीढ़ी हिंदू है वे रामलाल और श्यामलाल है. सभी सनातनी है कोई पराया नहीं है, हम हिंदू राष्ट्र बनाकर ही… pic.twitter.com/Vx9rmO3nvg ||| “Christianity” is nothing more than corruption of the term “Krishna neeti”."
altnews,https://www.altnews.in/saif-ali-khan-stabbing-unrelated-individuals-falsely-labelled-as-accused/,False,False,"Mumbai: Police have detained a man named Waris Ali, who has been questioned for the past 24 hours in connection with the actor Saif Ali Khan case. Waris Ali was detained by the Bandra police in Mumbai yesterday and is currently being interrogated ||| Big news : Mumbai Police have detained a man named Waris Ali in connection with Saif Ali Khan case. He’s being interrogated by Police… ||| #WATCH | Saif Ali Khan Attack Case | Mumbai Police bring one person to Bandra Police station for questioning. ||| Mumbai, Maharashtra: A CCTV footage of a suspect in the Actor Saif Ali Khan case from January 12 in Versova has been found, but no footage is available from his house pic.twitter.com/aSWSNNO3Sz ||| Actor Saif Ali Khan’s attacker, identified as Akash, has been arrested by Durg RPF from the Gyaneshwar Express following an alert from Mumbai Police. The accused is currently in RPF custody, awaiting interrogation by Mumbai Police pic.twitter.com/CBlnpZCnZ7 ||| Saif Ali Khan Attack Case | The person brought to Bandra police station for questioning is not related to the Saif Ali Khan Attack Case. No one is detained in Saif Ali Khan Attack Case of now: Mumbai police https://t.co/1pZBX0rgl2 pic.twitter.com/vG8WnpTauk ||| The person brought to the Bandra Police Station for resembling the accused who attacked Saif Ali Khan turned out to be a chappal chor. #SaifAliKhan pic.twitter.com/8CZHlNVbgT ||| Mumbai Special Commissioner has clarified that the accused arrested in Durg (Chhattisgarh) is not the person who attacked actor Saif Ali Khan. A police team is headed to Durg to investigate the suspect, who is involved in other cases but has no connection to actor Saif Ali Khan’s… https://t.co/00tGyiemHh pic.twitter.com/okw6Au4HDI"
altnews,https://www.altnews.in/was-external-affairs-minister-s-jaishankar-asked-to-leave-trumps-inauguration-ceremony/,False,False,It’s truly shameful that the authorities demanded EAM S. Jaishankar’s removal from the show. ||| All Indians must be thankful to S. Jaishankar for ensuring Modi didn’t receive an invitation to attend Trump inauguration ||| What a shame! Authorities demanding S. Jaishankar to leave the show. pic.twitter.com/Mc6E8Kqaaw
altnews,https://www.altnews.in/old-speech-by-canadian-mp-in-kannada-falsely-shared-by-indian-scribes-as-recent-address-after-entering-pm-race/,False,False,Makes us so proud⭐ ||| ‘Proud to be here as a Kannadiga’- Canadian MP Chandra Arya officially enters race to become Canada’s next Prime Minister and speaks in Kannada after filing his nomination 👏🏼 he hails from Tumkur in Karnataka pic.twitter.com/wUu4MmdG0O ||| I spoke in my mother tongue (first language) Kannada in Canadian parliament. This beautiful language has long history and is spoken by about 50 million people. This is the first time Kannada is spoken in any parliament in the world outside of India. pic.twitter.com/AUanNlkETT
altnews,https://www.altnews.in/old-video-from-kuwait-falsely-shared-as-muslim-maid-mixing-urine-into-juice-at-sp-leaders-home/,False,False,🚨DISGUSTING ||| 
altnews,https://www.altnews.in/no-man-accused-of-urinating-on-maha-kumbh-mela-banner-in-raebareli-is-not-a-muslim/,False,False,"#रायबरेली के बछरावां कस्बे में महाकुंभ के बैनर पर पेशाब करने के आरोप में गैर समुदाय के युवक की लोगों ने पिटाई कर दी। आसपास मौजूद लोगों ने युवक को पकड़कर दौड़ा-दौड़ाकर पीटा। घटना का वीडियो सोशल मीडिया पर वायरल हो गया। सूचना मिलने पर पुलिस मौके पर पहुंची और युवक को हिरासत में लिया।… pic.twitter.com/w7Kv3UgJTq ||| Rae Bareilly, UP: Abdul Urinates on Photos of Mahakumbh and Hindu Deities on Wall, Caught by Locals. pic.twitter.com/Kih0SYmtNQ"
altnews,https://www.altnews.in/la-wildfires-video-of-black-people-helping-woman-shared-as-jihadis-looting-homes/,False,False,कौम ही लुटेरी है… ||| 🪩कुफ्र कौम ही दुनिया का लुटेरी है.. इतिहास गवाह हैं!
altnews,https://www.altnews.in/hardoi-woman-eloped-with-beggar-police-rubbish-media-reports-husbands-claim/,False,False,"कतिपय सोशल मीडिया प्लेटफॉर्म पर थाना हरपालपुर क्षेत्रांतर्गत वायरल खबर के संबंध में- pic.twitter.com/NdqGApUmMI ||| UPDATE: A Hardoi man’s allegations of his wife eloping with a beggar were dismissed by @hardoipolice as ‘baseless’ after the woman appeared before the cops and accused him of abuse and provided her side of the story. https://t.co/J9ptectrWL pic.twitter.com/pRtUEKciZo ||| #UttarPradesh | A 36-year-old woman from #Hardoi district, reportedly absconded with a beggar after leaving her husband and six children behind."
altnews,https://www.altnews.in/edited-video-of-dallewal-shared-as-farmers-protest-is-an-attempt-to-bring-graph-of-modi-down/,Hard to Categorise,Not-Clearly-False,"जगजीत सिंह डल्लेवाल का विवादास्पद बयान “मोदी का ग्राफ़ मंदिर की वजह से बहुत ऊंचा हो गया है” “मोदी के ग्राफ़ को नीचे कैसे लाया जा सकता है” “क्या हम थोड़े दिनों में इसका ग्राफ़ नीचे कर लेंगे? #DelhiChalo #KisanAndolan #FarmersProtests #MSP #BhanuPratapSingh @RubikaLiyaquat pic.twitter.com/GfMqTYWEWS ||| ‘राम मंदिर के बाद मोदी का graph बढ़ गया है उसे कम करने के लिए यह किसान आंदोलन है’ pic.twitter.com/hZNtKfPUJm ||| #WATCH | On farmer leader Jagjit Singh Dallewal’s, ‘we have to bring graph of PM Modi down’ remark, Haryana CM Manohar Lal Khattar says “This is a political statement. Will the people stop supporting PM Modi if such a huge protest is organised? A message is getting circulated in… pic.twitter.com/jmqD39evDH"
altnews,https://www.altnews.in/truck-that-caught-fire-in-unnao-was-not-headed-to-ayodhya-ram-mandir-misreport-by-republic-ndtv-mint-et-al/,False,False,Truck Carrying Fireworks To #Ayodhya Catches Fire ||| थाना पुरवा क्षेत्रांतर्गत ग्राम खरगीखेड़ा के पास एक ट्रक में आग लग जाने की घटना के संदर्भ में- @Uppolice pic.twitter.com/BzBH2zUzNC
altnews,https://www.altnews.in/news-of-amartya-sens-passing-false-confirms-nobel-laureates-family/,False,False,"A terrible news. My dearest Professor Amartya Sen has died minutes ago. No words. pic.twitter.com/giIdK0t2XA ||| Friends, thanks for your concern but it’s fake news: Baba is totally fine. We just spent a wonderful week together w/ family in Cambridge—his hug as strong as always last night when we said bye! He is teaching 2 courses a week at Harvard, working on his gender book—busy as ever! pic.twitter.com/Fd84KVj1AT"
altnews,https://www.altnews.in/did-canada-issue-a-travel-advisory-against-india-amid-worsening-diplomatic-ties/,Misleading,Not-Clearly-False,"“Avoid all travel to the Union Territory of Jammu and Kashmir due to the unpredictable security situation. There is a threat of terrorism, militancy, civil unrest and kidnapping. This advisory excludes travelling to or within the Union Territory of Ladakh,” says Canada in its… pic.twitter.com/AxV7aZ18q3 ||| Exercise high degree of caution: Canada updates travel advisory for India amid diplomatic standoff ||| “Exercise a high degree of caution due to the threat of terrorist attacks throughout the country”- Canada issues fresh travel advisory for India. @rishabhmpratap & @anchoramitaw share more details. #Canada #CanadaAdvisory pic.twitter.com/7WPtLcPlDs ||| Indian wokes when Trudeau issues travel advisory against India pic.twitter.com/GlCsGfzRnI ||| Canada updated travel advisory for India- Exercise Caution !! https://t.co/cMe8vgsqMa … pic.twitter.com/pjkEvCu4FH"
altnews,https://www.altnews.in/false-claim-by-dainik-jagran-about-surgical-strike-on-pakistan/,False,False,. @JagranNews द्वारा दावा किया गया है कि भारत ने पाकिस्तान पर फिर से सर्जिकल स्ट्राइक की #PIBFactCheck
altnews,https://www.altnews.in/did-rajesh-pilot-fly-the-iaf-plane-that-bombed-mizoram-in-march-1966-bjp-amit-malviya-abp-news-falsely-claimed/,False,False,"राजेश पायलट और सुरेश कलमाड़ी भारतीय वायुसेना के उन विमानों को उड़ा रहे थे जिन्होंने 5 मार्च 1966 को मिज़ोरम की राजधानी आइज़वाल पर बम गिराये। बाद में दोनों कांग्रेस के टिकट पर सांसद और सरकार में मंत्री भी बने। ||| . @amitmalviya – You have the wrong dates, wrong facts… Yes, as an Indian Air Force pilot, my late father did drop bombs. But that was on erstwhile East Pakistan during the 1971 Indo-Pak war and not as you claim, on Mizoram on the 5th of March 1966. He was commissioned into the… https://t.co/JfexDbczfk pic.twitter.com/Lpe1GL1NLB"
altnews,https://www.altnews.in/no-bbc-did-not-criticize-chandrayaan-3-old-clip-viral-false-report-by-times-now-india-tv-zee-news-other-outlets/,False,False,"Listen to what BBC had to say about #Chandrayaan3 ||| I don’t mind the question when intentions are good & constructive … but this low level anchor of @BBCWorld is obviously trying to insult India! I would have ripped the anchor apart if I was the guest or if he spoke about UAE in this way… #Chandrayaan3 pic.twitter.com/W9mr2BtZ1s ||| Really?? The truth is that, in large part, our poverty was a result of decades of colonial rule which systematically plundered the wealth of an entire subcontinent. Yet the most valuable possession we were robbed of was not the Kohinoor Diamond but our pride & belief in our own… https://t.co/KQP40cklQZ ||| This is an old clip from 2019. ||| This one is an old clip and not on India’s #Chandrayaan3 mission. Here is the link of BBC’s #Chandrayan coverage today- https://t.co/6MBmCbHkzC https://t.co/f7Kx2e8hM3"
altnews,https://www.altnews.in/manipur-video-misreport-by-ani-sets-off-false-communal-claims-on-social-media-none-of-the-4-arrested-so-far-is-a-muslim/,False,False,"Note on Story retraction and APOLOGY: Yesterday evening, inadvertently a tweet was posted by ANI regarding arrests undertaken by the Manipur Police. This was based on an erroneous reading of tweets posted by the Manipur police as it was confused with an earlier tweet regarding…"
altnews,https://www.altnews.in/paharganj-video-woman-slit-own-wrist-after-altercation-with-friend-sudarshan-news-added-jihad-twist/,False,False,दिल्ली इन्द्रपुरी कि हिन्दू लड़की पहाडग़ंज के मुस्लिम लड़के के साथ घूम रही थी आपस में अनबन हुई और लड़के ने लड़की कि कलाई कि नस काट दी… एक और जिहादियों द्वारा दिल्ली के अंदर जिहादी करतूत आया सामने। pic.twitter.com/6J1tytM4ex ||| दिल्ली इन्द्रपुरी कि हिन्दू लड़की पहाडग़ंज के मुस्लिम लड़के के साथ घूम रही थी आपस में अनबन हुई और लड़के ने लड़की कि कलाई कि नस कटदी… एक और जिहादियों द्वारा दिल्ली के अंदर जिहादी करतूत आया सामने। pic.twitter.com/w8aeM8FH7Z
altnews,https://www.altnews.in/groom-beaten-up-for-dowry-demand-scripted-comedy-video-shared-by-news-channels-journalists/,Misleading,Not-Clearly-False,"दामाद ने दहेज में मांगी मोटरसाइकिल, ससुर ने सबके सामने चप्पल से सूत दिया , Video वायरल | pic.twitter.com/29V167LpuO ||| दामाद ने दहेज में मांगी मोटरसाइकिल तो ससुर ने सबके सामने चप्पल से मारा। वीडियो सोशल मीडिया पर वायरल। #viralvideo pic.twitter.com/Bu7xk1c6w8 ||| #viralvideo : दहेज में मांगी मोटरसाइकिल तो ससुर ने दामाद की कर दी चप्पल से पिटाई, वीडियो हुआ Viral #IndianWedding #viralpost #reels2023 #viralreels #viralshorts pic.twitter.com/IbAHvT9nln"
altnews,https://www.altnews.in/visuals-of-a-blasst-in-a-home-in-bulandshahr-falsly-shared-with-a-communal-angle/,False,False,"— Bulandshahr Police (@bulandshahrpol) March 31, 2023"
altnews,https://www.altnews.in/scripted-video-of-two-men-marrying-one-woman-viral-media-outlets-report-on-unique-wedding/,False,False,"दो लड़कों ने एक लड़की की मांग में सिंदूर भरा, और बारी बारी से मंगलसूत्र भी बांधा। ||| स्कूल में दो लड़कों से था प्यार, लड़की ने एक साथ दोनों से रचा ली शादी, जानें क्या है पूरा मामला #Viral #Wedding https://t.co/GKB1vSuVxc ||| "
altnews,https://www.altnews.in/media-misreport-nobel-committee-member-did-not-say-modi-biggest-contender-for-peace-prize/,False,False,"Deputy Leader of Nobel Peace Prize says, “PM @narendramodi is the biggest contender for the #NobelPeacePrize . pic.twitter.com/eMrKI5H8Sh |||  |||  ||| There is the full 39 second video from the ANI feed. Can @ANI confirm what is the fake news their reporter is referring to ? pic.twitter.com/IIL9jsm0XV ||| Big Exclusive—क्या नोबेल पीस प्राइज के मज़बूत दावेदार हो चुके हैं मोदी? भारत आए नार्वे की नोबेल प्राइज़ कमेटी के डिप्टी लीडर Asle Toje ने ABP न्यूज से कहा “मोदी जैसे ताक़तवर लीडर में शांति स्थापित करने की ज़बरदस्त क्षमता। PM मोदी युद्ध रोकने और शांति के लिए बेहद विश्वसनीय नेता।” pic.twitter.com/CUZ5rrAjHG ||| Today is the announcement of the 2022 Nobel Peace Prize."
altnews,https://www.altnews.in/fact-check-saudi-arabia-has-not-banned-loudspeakers-on-ramzan/,Misleading,Not-Clearly-False,"His Excellency the Minister of Islamic Affairs #Dr_Abdullatif_Al_Alsheikh issued a circular to all branches of the Ministry of the need to prepare mosques to serve the worshipers, as part of the Ministry’s preparations to receive the Holy Month of #Ramadan 1444AH. pic.twitter.com/uTSJ0Jc5JE ||| Bin Salman announces new orders to restrict Ramadan in #SaudiArabia : ||| #BreakingNews | ‘No loudspeakers, No itikaf without ID, No broadcast of prayers & No iftar inside mosques as #SaudiArabia announces a set of rules & restrictions on practice of #Ramadan this year. #Exclusive inputs by @manojkumargupta @aayeshavarma | @AnchorAnandN pic.twitter.com/79jdbmKoLA ||| Crown Prince & PM of Saudi Arabia Mohd bin Salman passed new orders regarding Namaz during Ramadan -No loudspeakers -No broadcast of prayers -Keep prayers short -No donation collection -No kids in mosques for prayers -No iftar inside mosques ||| सऊदी अरब में मस्जिद पर लाउडस्पीकर लगाने पर लगा बैन !!"
altnews,https://www.altnews.in/no-monu-manesar-has-not-been-given-clean-chit-by-rajasthan-police-in-bhiwani-case/,False,False,#Bharatpur ➡️ #गोपालगढ़ अपहरण व हत्या के प्रकरण मे गिरफ्तार रिंकु सैनी की पूछताछ एवं अब तक के अनुसंधान से प्रमाणित पाए गए 8 आरोपी ➡️हरियाणा पुलिस के साथ तलाश अभियान जारी ➡️FIRमें नामजद मोनू मानेसर व लोकेश सिंगला एवं अनुसंधान से सामने आए कुछ अन्य के संबंध में गहनता से अनुसंधान जारी pic.twitter.com/n2HcRJyidZ
altnews,https://www.altnews.in/glocal-university-students-chanted-pakistan-zindabad-false-claim/,False,False,ये नमक हराम सहारनपुर की ग्लोकल यूनिवर्सिटी के हैं जो पाकिस्तान जिंदाबाद के नारे लगा रहे हैं। इनमें से दो की पहचान ⁦ @digsaharanpur ⁩ ने कर ली हैं। इन कमबख़्तों को ऐसा सबक़ सिखाइए की इनकी पुश्ते भी भारत माता की जय बोलें ⁦ @Uppolice ⁩ ⁦. @myogiadityanath ⁩ pic.twitter.com/pNwDecqb6d
altnews,https://www.altnews.in/media-reports-that-pakistan-denied-airspace-to-iaf-aid-plane-to-turkey-are-false/,False,False,"Last night, an IAF C-17 got airborne for Türkiye. Bearing Search & Rescue teams of the @NDRFHQ , this aircraft is part of a larger relief effort that will be undertaken by the IAF along with other Indian organisations. #Türkiye #IAF_FirstResponders @IndianEmbassyTR pic.twitter.com/J8OsDd9ojn ||| Don’t agree with assessments suggesting Pakistan denying airspace to IAF relief flight to #Turkey . There is no confirmation if IAF sought permission to use PAK airspc. The flight path also shows no indication of inclination to use Pak airspace #TurkeyEarthquake pic.twitter.com/Gc71UDPUQr ||| Even during the evacuation of Indians from Afghanistan after the Taliban takeover in August 2021, Indian military planes flew from Kabul to Dushanbe & used Iranian airspace to come back to India."
altnews,https://www.altnews.in/misreporting-by-major-news-outlets-pakistan-flag-was-not-hoisted-in-bihars-purnea/,False,False,"Bihar | A Pakistani flag was hoisted in the Madhubani Sipahi Tola area in Purnea ||| #BreakingNews | #Bihar : Pakistani flag hoisted in Purnia on #RepublicDay ; Police claims flag removed now @JournoKSSR shares details with @vinivdvc pic.twitter.com/P3lPBzPBu3 ||| Bihar के पूर्णिया में Republic Day पर मौके पर फहराया पाकिस्तानी झंडा, पहुंची पुलिस ||| पूर्णिया में गणतंत्र दिवस के मौके पर फहराया पाकिस्तानी झंडा ! pic.twitter.com/frISxBQqWL ||| This slideshow requires JavaScript. |||  ||| आज दिनांक-26.01.2023 संध्या 17:30 बजे सूचना मिली कि मधुबनी टीओपी क्षेत्र में सिपाही टोला में एक व्यक्ति अपने छत के ऊपर किसी अन्य देश का झंडा लगाए हुए हैं। तत्पश्चात सूचना की जांच कराई गई। जांच में पाया गया कि उक्त झंडा एक धार्मिक झंडा है जो करीब एक महीने से वहाँ पर लगाया हुआ है। ||| आज दिनांक-26.01.2023 संध्या 17:30 बजे सूचना मिली कि मधुबनी टीओपी क्षेत्र में सिपाही टोला में एक व्यक्ति अपने छत के ऊपर किसी अन्य देश का झंडा लगाए हुए हैं। तत्पश्चात सूचना की जांच कराई गई। जांच में पाया गया कि उक्त झंडा एक धार्मिक झंडा है जो करीब एक महीने से वहाँ पर लगाया हुआ है।"
altnews,https://www.altnews.in/fact-check-did-union-minister-ashwini-choubey-started-crying-while-talking-about-farmers-ndtv-false-claim/,Misleading,Not-Clearly-False,"बिहार: किसानों की बात करते हुए फफक-फफक कर रो पड़े केंद्रीय मंत्री अश्विनी चौबे, कहा- बहुत दुखी हूं pic.twitter.com/JtRI1LgP8j ||| किसानों के लिए केंद्रीय मंत्री के इन आँसुओं को देखकर सीना छलनी हो रहा है! #Farmersprotest https://t.co/QSJWEresD7 ||| यकीनन विपक्ष अच्छे से काम नहीं कर रहा है वरना किसानों की ये हालत नहीं होती और एक केंद्रीय मंत्री को रोना नहीं पड़ता https://t.co/yZPwKIieQe ||| केंद्रीय मंत्री अश्विनी चौबे प्रेस कॉन्फ्रेंस के दौरान फूट-फूट कर रोने लगे. दरअसल बीजेपी नेता परशुराम चतुर्वेदी के निधन की खबर सुनकर अश्विनी चौबे अपने आंसू नहीं रोक पाए. #ATDigital #AshwiniChaubey #ParshuramChaturvedi #BJP pic.twitter.com/hPzksrOygY"
altnews,https://www.altnews.in/media-outlets-use-pongal-video-from-canada-to-claim-rishi-sunak-celebrated-festival-in-london/,Misleading,Not-Clearly-False,"#Watch : #UK #PM Rishi Sunak hosts traditional Pongal lunch in #London , his staff eat meals using their hands. https://t.co/qAqUtorCDU ||| Watch this viral video of UK delegates celebrating the Pongal festival by feasting on banana leaves. #NewsMo #ITReel #Pongal #UK pic.twitter.com/DFaCDVdkqw ||| Watch: UK PM Office Celebrates Pongal, Staff Eats With Hands On Banana Leaf https://t.co/1dRVYPO3JM pic.twitter.com/MMXoJVmYPH ||| UK के प्रधानमंत्री कार्यालय में कुछ इस तरह मनाया गया पोंगल। Thanks @RishiSunak ||| Pongal lunch hosted by PM Rishi Sunak in London. #Pongal2023 #PongalFestival #Sunak #RishiSunak #London pic.twitter.com/Hc1Xq6OI1G ||| Viral Video of UK defense & PM’s office staff celebrating Pongal/Makar Sankranti festival. ||| On this 4th & final day of #ThaiPongal , I send best wishes to all celebrating, and my appreciation to @WaterlooTamils , all performers, and supporters for the wonderful festival this past weekend. Also happy to welcome @GaryAnandasagaree to #WRawesome during Tamil Heritage Month. pic.twitter.com/peU3IoKWzG ||| A wonderful evening celebrating Tamil Heritage Month and #Pongal with the Tamil Cultural Association of Waterloo Region. @WRPSToday is grateful for your ongoing friendship and community leadership. #HappyPongal pic.twitter.com/qJ9c4KSMPn ||| (2/2) Some more pictures from last night’s #ThaiPongal celebration hosted by @waterlootamils . I was honoured to attend and participate! #ThaiPongalValthukkal pic.twitter.com/wK7OObYhaF"
altnews,https://www.altnews.in/old-video-of-people-fighting-over-sack-of-wheat-shared-as-current-food-crisis-in-pakistan/,False,False,"श्रीलंका और चीन के बाद अब आटे के लिए लड़ते पाकिस्तान की हालत देख लीजिए और चैन मनाइए कि आप श्री @narendramodi जी के भारत में हैं !! pic.twitter.com/26dZ4mlSPE ||| Fighting for Flour in #Pakistan . Desperate times. Zulfiqar Ali Bhutto’s dream comes true in @BBhuttoZardari ‘s lifetime: Will eat grass but have atom bomb. ||| Dear Mr. Antoni Guterres, have a look of these video. This is sindh, from where Bilawal Bhutto won the NA Seat and became foreign minister. You know what people are fighting for? Food. Bilawal and his party ruling sindh for 30 years. I would like to visit Bilawal house also pic.twitter.com/uhZNwDC3JZ"
altnews,https://www.altnews.in/the-kashmir-files-has-not-been-shortlisted-for-oscars-2023-claims-by-film-crew-media-false/,False,False,BIG ANNOUNCEMENT: #TheKashmirFiles has been shortlisted for #Oscars2023 in the first list of @TheAcademy . It’s one of the 5 films from India. I wish all of them very best. A great year for Indian cinema. 🙏🙏🙏 ||| #PallaviJoshi #MithunChakraborty @DarshanKumaar @AnupamPKher are all shortlisted for best actor categories. It’s just the beginning. A long long road ahead. Pl bless them all. pic.twitter.com/fzrY9VKDcP ||| Deeply humbled to see #TheKashmirFiles as a film and my name shortlisted in #BestFilm and #BestActor catagory for the #Oscars2023 ! Even as a short list it is a big triumph for us. Congratulations also to other Indian films in the list. भारतीय सिनेमा की जय हो! 🙏😍 @TheAcademy pic.twitter.com/VtaGLywtZQ ||| It’s an exhilarating moment to see #thekashmirfiles being shortlisted for #oscar2023 and I feel truly blessed to be shortlisted in #bestactor category with other incredible actors 🙏🏻 Thanks a ton @TheAcademy for this honour 🙏🏻 N to all those who hve loved n supported this film pic.twitter.com/Mbm1JPCwoa ||| #BREAKING | The Kashmir Files has been shortlisted for Oscars 2023 in the first list of Academy Awards. Tune in to watch – https://t.co/HbKDYgaNDs pic.twitter.com/ytoKSFdr9w ||| #TheKashmirFiles gets shortlisted for #Oscars2023 . Director #VivekAgnihotri says ‘it’s just the beginning’ https://t.co/K844902YD3 ||| @AnupamPKher speaks to TIMES NOW after ‘The Kashmir Files’ was shortlisted for Oscars. ||| #Oscars2023 : ‘ #Kantara ‘ has entered the shortlist for the Best Picture and Best Actor categories. This means the film is now eligible in those categories.
